date,place_name,race_num,race_type_detail,race_title_full,bank_length,distance,start_time,payout_yen,payout_pop,line_prediction,url,place_code,round,race_type,car_count,c1_existence,c1_name,c1_area,c1_age,c1_grad,c1_class,c1_leg,c1_score,c1_win,c1_2ren,c1_b,c1_rank,c2_existence,c2_name,c2_area,c2_age,c2_grad,c2_class,c2_leg,c2_score,c2_win,c2_2ren,c2_b,c2_rank,c3_existence,c3_name,c3_area,c3_age,c3_grad,c3_class,c3_leg,c3_score,c3_win,c3_2ren,c3_b,c3_rank,c4_existence,c4_name,c4_area,c4_age,c4_grad,c4_class,c4_leg,c4_score,c4_win,c4_2ren,c4_b,c4_rank,c5_existence,c5_name,c5_area,c5_age,c5_grad,c5_class,c5_leg,c5_score,c5_win,c5_2ren,c5_b,c5_rank,c6_existence,c6_name,c6_area,c6_age,c6_grad,c6_class,c6_leg,c6_score,c6_win,c6_2ren,c6_b,c6_rank,c7_existence,c7_name,c7_area,c7_age,c7_grad,c7_class,c7_leg,c7_score,c7_win,c7_2ren,c7_b,c7_rank
2026-02-22,松戸,04,P2-A12,松戸競輪 レース詳細 | ロトプレイス杯 4R Ａ級予選 | 2026年02月22日【楽天Kドリームス】,333,1662,09:52,1230,5,← 5先行 3追込 4追込 | 1自在 | 7押え先 2追込 6追込,https://keirin.kdreams.jp/matsudo/racedetail/3120260222010004/,31,予選,P2,7,1,本馬 鎌,福島,31,109,A2,両,78.80,9.5,9.5,1,6,1,梅山 英樹,群馬,53,72,A2,追,86.22,7.4,25.9,0,3,1,石田 洋秀,広島,56,64,A1,追,87.28,10.7,28.5,0,4,1,吉永 和生,広島,49,80,A2,追,84.53,0.0,7.6,0,5,1,日野 博幸,愛媛,42,103,A1,逃,88.86,22.7,50.0,12,1,1,天沼 雅貴,埼玉,41,96,A2,追,73.80,0.0,3.8,0,7,1,北野 良栄,茨城,42,95,A1,両,84.26,13.3,26.6,7,2
2026-02-22,防府,10,P2-S,防府競輪 レース詳細 | 山頭火賞争奪戦／ｙａｂ杯 10R Ｓ級準決勝 | 2026年02月22日【楽天Kドリームス】,333,1662,15:00,3420,9,← 7先行 1追込 | 6まくり | 2追上 | 5追上 | 4押え先 3追込,https://keirin.kdreams.jp/hofu/racedetail/6320260221020010/,63,決勝,P2,7,1,中井 太祐,奈良,36,97,S1,両,107.00,36.8,47.3,3,1,1,菅原 裕太,静岡,34,100,S2,追,102.38,6.2,25.0,0,7,1,筒井 敦史,岡山,49,85,S1,追,99.05,0.0,19.0,0,3,1,阿部 英斗,福岡,21,125,S2,逃,103.24,16.0,44.0,12,4,1,竹村 勇祐,秋田,36,96,S2,追,103.70,13.3,23.3,0,5,1,吉武 信太朗,愛媛,32,107,S2,逃,93.00,0.0,5.5,4,6,1,岩井 芯,岐阜,21,125,S2,逃,98.00,50.0,72.7,10,2
2026-02-22,大垣,05,P1,大垣競輪 レース詳細 | ウィンチケットミッドナイト競輪 5R Ａ級特一般 | 2026年02月22日【楽天Kドリームス】,400,1625,22:00,1810,5,← 1自在 2追込 5追込 | 3追上 | 4追上 7追込 | 6自在,https://keirin.kdreams.jp/ogaki/racedetail/4420260220030005/,44,一般,P1,7,1,小林 申太,茨城,42,101,A1,両,85.66,9.3,28.1,10,3,1,田村 真広,群馬,51,83,A2,追,84.00,8.3,16.6,0,1,1,中曽 直彦,千葉,53,74,A1,追,83.41,16.1,19.3,0,4,1,西谷 岳文,京都,47,93,A2,両,82.81,3.7,22.2,0,7,1,國廣 哲治,埼玉,50,84,A1,追,81.85,0.0,14.2,0,2,1,佐野 恭太,静岡,46,94,A2,両,78.90,0.0,0.0,2,5,1,北川 紋部,福井,51,78,A2,追,75.94,0.0,27.7,0,6
2026-02-22,伊東,04,P2-A12,伊東競輪 レース詳細 | スポーツ報知杯 4R Ａ級特選 | 2026年02月22日【楽天Kドリームス】,333,1662,17:06,2590,8,← 5自在 1追込 | 2押え先 7追込 4追込 | 3自在 6追込,https://keirin.kdreams.jp/ito/racedetail/3720260220030004/,37,特選,P2,7,1,大西 健士,神奈川,45,88,A2,追,84.03,7.4,22.2,0,3,1,石川 航大,宮崎,26,123,A1,逃,90.39,10.7,10.7,10,1,1,横内 裕人,愛媛,34,100,A1,両,85.00,20.0,33.3,2,7,1,中園 朋亨,福岡,39,93,A2,追,75.80,10.0,20.0,0,5,1,田中 誇士,静岡,32,103,A1,両,81.78,13.7,24.1,4,4,1,川村 昭弘,新潟,51,81,A2,追,74.00,0.0,14.2,0,6,1,阿部 兼士,福岡,42,93,A2,追,85.68,17.3,34.7,0,2
2026-02-22,防府,06,P2-S,防府競輪 レース詳細 | 山頭火賞争奪戦／ｙａｂ杯 6R Ｓ級一般 | 2026年02月22日【楽天Kドリームス】,333,1662,13:12,8390,36,← 4先行 1追込 | 2自在 6追込 | 5押え先 7追込 3追込,https://keirin.kdreams.jp/hofu/racedetail/6320260221020006/,63,一般,P2,7,1,小林 大介,群馬,48,79,S2,追,100.40,24.1,31.0,0,1,1,佐山 寛明,奈良,38,113,S2,逃,95.86,21.7,43.4,2,4,1,近藤 俊明,神奈川,47,87,S2,追,96.36,3.3,16.6,0,3,1,小池 千啓,栃木,28,119,S2,逃,92.57,7.1,25.0,7,2,1,望月 湧世,静岡,22,123,S2,逃,94.31,15.0,35.0,10,5,1,谷田 泰平,岐阜,48,93,S2,追,92.00,4.0,16.0,0,6,1,成清 貴之,千葉,52,73,S2,追,100.36,0.0,26.6,0,7
2026-02-22,松戸,07,P2-A12,松戸競輪 レース詳細 | ロトプレイス杯 7R Ａ級初日特選 | 2026年02月22日【楽天Kドリームス】,333,1662,10:55,23200,73,← 4自在 1追込 | 2追上 | 6自在 | 7押え先 5追込 3追込,https://keirin.kdreams.jp/matsudo/racedetail/3120260222010007/,31,特選,P2,7,1,富永 益生,愛知,54,66,A1,追,94.62,18.7,28.1,0,3,1,岡本 英之,千葉,46,85,A1,追,94.84,12.5,25.0,0,2,1,吉田 裕全,埼玉,41,90,A1,追,91.88,11.1,38.8,1,6,1,伊藤 稔真,三重,29,111,A1,両,98.80,40.0,50.0,1,1,1,木暮 安由,群馬,40,92,A1,追,96.82,16.6,29.1,1,4,1,矢部 駿人,岡山,27,121,A1,逃,91.48,37.0,55.5,19,7,1,五十嵐 綾,福島,25,121,A1,逃,99.56,28.0,44.0,9,5
2026-02-22,伊東,07,P2-S,伊東競輪 レース詳細 | スポーツ報知杯 7R Ｓ級一般 | 2026年02月22日【楽天Kドリームス】,333,1662,18:18,1550,6,← 6先行 2追込 | 1押え先 5追込 | 3押え先 4追込,https://keirin.kdreams.jp/ito/racedetail/3720260220030007/,37,一般,P2,6,1,金子 哲大,埼玉,37,95,S2,両,95.50,27.2,36.3,7,1,1,長田 祐弥,神奈川,44,87,S2,追,95.18,2.6,10.5,0,3,1,大槇 大介,岡山,30,119,S2,逃,95.36,16.6,25.0,0,6,1,木村 幸希,広島,33,109,S2,両,97.05,0.0,5.8,1,5,1,川口 満宏,東京,58,58,S2,追,93.28,4.0,4.0,0,2,1,上遠野 拓馬,宮城,32,119,S2,逃,90.57,0.0,0.0,6,4,0,,,,,,,0,0,0,0,0
2026-02-22,西武園,02,P1,西武園競輪 レース詳細 | ＴＩＰＳＴＡＲリニューアル杯 2R Ａ級一般 | 2026年02月22日【楽天Kドリームス】,500,2025,21:10,6850,18,← 7先行 1追込 6追込 | 3追上 | 5自在 2追込 4追込,https://keirin.kdreams.jp/seibuen/racedetail/2620260220030002/,26,一般,P1,7,1,橋本 紀彰,茨城,45,90,A2,追,84.00,9.0,13.6,1,5,1,朝日 勇,愛知,51,74,A2,追,83.40,7.4,18.5,0,2,1,金子 兼久,宮城,48,81,A2,追,82.95,4.1,16.6,0,4,1,高谷 進太郎,三重,46,85,A2,両,82.51,0.0,22.2,0,1,1,山崎 晃,石川,40,95,A2,両,82.43,6.6,26.6,10,3,1,本間 慎吾,新潟,38,91,A2,追,74.16,6.6,16.6,0,6,1,小川 辰徳,埼玉,38,100,A2,両,67.52,0.0,4.7,4,7
2026-02-22,防府,02,P2-A12,防府競輪 レース詳細 | 山頭火賞争奪戦／ｙａｂ杯 2R Ａ級一般 | 2026年02月22日【楽天Kドリームス】,333,1662,11:23,3480,11,← 6先行 1追込 | 5押え先 2追込 4追込 | 3押え先 7追込,https://keirin.kdreams.jp/hofu/racedetail/6320260221020002/,63,一般,P2,7,1,沢田 勇治,山口,36,98,A2,両,75.22,12.9,35.4,0,6,1,伊藤 温希,岐阜,25,121,A1,追,87.52,5.2,47.3,0,1,1,菊池 翔,福島,31,119,A1,逃,85.00,10.5,26.3,4,2,1,小川 大地,愛知,35,98,A2,追,80.17,0.0,7.5,0,5,1,安藤 直希,京都,28,117,A1,逃,82.42,3.5,21.4,14,4,1,片山 直人,福岡,44,87,A2,両,75.16,20.0,23.3,6,7,1,矢島 一弥,群馬,40,92,A1,追,88.25,7.4,14.8,0,3
2026-02-22,松戸,01,P2-A12,松戸競輪 レース詳細 | ロトプレイス杯 1R Ａ級予選 | 2026年02月22日【楽天Kドリームス】,333,1662,08:50,2640,7,← 5先行 2追込 | 6押え先 1追込 4追込 | 3押え先 7追込,https://keirin.kdreams.jp/matsudo/racedetail/3120260222010001/,31,予選,P2,7,1,鈴木 良太,静岡,48,86,A2,追,88.94,33.3,38.8,0,2,1,泉谷 直哉,兵庫,43,94,A1,追,85.36,20.0,24.0,0,3,1,高橋 成英,愛知,43,89,A1,両,87.36,12.0,12.0,2,7,1,伊藤 拓人,静岡,37,94,A2,追,78.93,0.0,6.2,0,6,1,中川 繁樹,京都,39,93,A1,逃,85.00,18.7,31.2,11,1,1,湯浅 大輔,千葉,40,96,A2,逃,74.59,6.6,13.3,5,5,1,後藤 彰仁,岐阜,40,92,A1,追,84.14,9.5,23.8,0,4
2026-02-22,西武園,08,P3,西武園競輪 レース詳細 | ＴＩＰＳＴＡＲリニューアル杯 8R ガールズ決勝 | 2026年02月22日【楽天Kドリームス】,500,1525,23:10,770,3,← 4自在 | 5自在 | 1押え先 | 2自在 | 6追上 | 3自在 | 7追上,https://keirin.kdreams.jp/seibuen/racedetail/2620260220030008/,26,決勝,P3,7,1,山原 さくら,山口,33,104,L1,両,56.50,72.7,81.8,12,1,1,小林 莉子,東京,32,102,L1,両,56.16,62.5,79.1,1,2,1,藤田 まりあ,埼玉,25,116,L1,両,54.56,33.3,66.6,6,4,1,高橋 梨香,埼玉,46,106,L1,両,53.40,16.1,35.4,2,3,1,清水 彩那,静岡,27,116,L1,両,51.25,8.3,25.0,4,5,1,篠崎 新純,千葉,41,102,L1,両,49.76,0.0,14.2,4,7,1,増田 夕華,岐阜,25,118,L1,両,49.52,4.7,14.2,3,6
2026-02-22,西武園,09,P1,西武園競輪 レース詳細 | ＴＩＰＳＴＡＲリニューアル杯 9R Ａ級決勝 | 2026年02月22日【楽天Kドリームス】,500,2025,23:30,60300,137,← 7先行 6追込 2追込 | 3押え先 4追込 | 1自在 | 5自在,https://keirin.kdreams.jp/seibuen/racedetail/2620260220030009/,26,決勝,P1,7,1,真鍋 顕汰,三重,31,121,A1,逃,97.16,28.0,52.0,15,7,1,丸山 直樹,埼玉,40,93,A1,追,94.00,16.6,44.4,0,4,1,松本 京太,静岡,27,123,A1,逃,93.46,28.1,31.2,14,1,1,加藤 圭一,神奈川,47,85,A1,追,91.81,12.5,25.0,0,3,1,岡部 伶音,福島,27,123,A1,逃,91.71,38.0,52.3,10,6,1,馬場 和広,埼玉,35,98,A1,両,88.77,7.4,48.1,4,5,1,山本 修平,東京,30,115,A1,逃,85.05,11.7,58.8,6,2
2026-02-22,大垣,01,P1,大垣競輪 レース詳細 | ウィンチケットミッドナイト競輪 1R チャレンジ一般 | 2026年02月22日【楽天Kドリームス】,400,1625,20:40,460,1,← 1イン待 6追込 | 4押え先 2追込 3追込 | 5追上,https://keirin.kdreams.jp/ogaki/racedetail/4420260220030001/,44,一般,P1,6,1,石川 英昭,静岡,54,75,A3,追,76.09,4.5,9.0,0,4,1,杉浦 康一,北海道,60,58,A3,追,74.40,11.1,25.9,0,1,1,阿部 利光,宮城,51,77,A3,追,69.18,3.7,18.5,0,3,1,島田 茂希,北海道,39,92,A3,逃,68.70,8.3,8.3,13,2,1,小西 芳樹,大阪,55,66,A3,追,68.14,0.0,4.7,0,6,1,浦野 慈生,神奈川,39,103,A3,両,65.48,0.0,0.0,0,5,0,,,,,,,0,0,0,0,0
2026-02-22,西武園,06,P1,西武園競輪 レース詳細 | ＴＩＰＳＴＡＲリニューアル杯 6R Ａ級特選 | 2026年02月22日【楽天Kドリームス】,500,2025,22:30,800,3,← 1先行 2追込 5追込 | 6押え先 3追込 | 7押え先 4追込,https://keirin.kdreams.jp/seibuen/racedetail/2620260220030006/,26,特選,P1,7,1,荒川 仁,千葉,27,121,A1,逃,91.00,29.1,50.0,6,2,1,飯尾 主税,静岡,47,81,A1,追,88.50,20.0,40.0,0,1,1,竹内 一暢,滋賀,48,84,A1,追,86.50,20.0,30.0,0,7,1,高橋 秀吉,秋田,42,88,A1,追,85.36,13.3,23.3,0,6,1,望月 紀男,静岡,48,79,A2,追,84.37,8.3,16.6,0,3,1,吉田 篤史,奈良,37,109,A2,両,84.04,19.0,33.3,10,4,1,佐々木 孝司,青森,46,84,A2,逃,78.29,7.4,11.1,9,5
2026-02-22,伊東,12,P1,伊東競輪 レース詳細 | スポーツ報知杯 12R Ｓ級決勝 | 2026年02月22日【楽天Kドリームス】,333,1662,20:30,3600,9,← 6先行 3追込 1追込 | 4押え先 7追込 2追込 | 5自在,https://keirin.kdreams.jp/ito/racedetail/3720260220030012/,37,決勝,P1,7,1,新田 康仁,静岡,51,74,S1,追,104.13,23.0,38.4,1,7,1,櫻井 正孝,宮城,38,100,S1,追,103.81,13.6,18.1,0,3,1,木村 皆斗,茨城,24,119,S1,逃,105.88,48.1,55.5,17,1,1,栗山 和樹,岐阜,28,125,S2,逃,103.80,26.6,33.3,11,6,1,松坂 洋平,神奈川,43,89,S1,両,106.09,30.4,30.4,1,4,1,福田 稔希,栃木,23,125,S2,逃,102.95,19.0,42.8,12,5,1,星野 洋輝,福島,26,115,S2,追,106.18,29.6,44.4,0,2
2026-02-22,高知,11,P2-A12,高知競輪 レース詳細 | 第２回土佐酒肴四十五圓カップ 11R Ａ級初日特選 | 2026年02月22日【楽天Kドリームス】,500,2025,20:16,5600,12,← 1先行 5追込 | 7押え先 2追込 | 4自在 | 6押え先 3追込,https://keirin.kdreams.jp/kochi/racedetail/7420260222010011/,74,特選,P2,7,1,溝口 葵,三重,32,117,A1,逃,92.72,16.0,20.0,12,7,1,網谷 竜次,香川,39,91,A1,追,97.20,18.7,43.7,0,3,1,三谷 政史,奈良,43,93,A1,追,96.82,6.8,24.1,0,2,1,金ヶ江 勇気,佐賀,29,111,A1,両,91.21,6.0,12.1,3,4,1,吉田 茂生,岐阜,35,98,A1,両,91.90,21.7,34.7,0,5,1,福元 啓太,大阪,29,119,A1,逃,91.13,13.0,43.4,6,1,1,保田 浩輔,岡山,26,123,A1,逃,92.40,40.0,55.0,10,6
2026-02-22,松戸,02,P2-A12,松戸競輪 レース詳細 | ロトプレイス杯 2R Ａ級予選 | 2026年02月22日【楽天Kドリームス】,333,1662,09:10,3080,7,← 6先行 1追込 | 2押え先 7追込 | 4押え先 5追込 3追込,https://keirin.kdreams.jp/matsudo/racedetail/3120260222010002/,31,予選,P2,7,1,松田 優一,茨城,40,90,A2,追,85.79,12.0,40.0,0,4,1,小川 祐司,愛媛,43,96,A2,両,80.34,4.3,17.3,9,3,1,金子 浩貴,京都,39,95,A2,追,82.95,8.3,16.6,0,6,1,伊原 克彦,福井,44,91,A1,両,88.48,33.3,40.7,6,1,1,玉手 翔,兵庫,42,91,A2,追,88.07,3.7,33.3,0,2,1,照井 力斗,岩手,24,121,A1,逃,78.58,0.0,16.6,3,5,1,伊藤 大彦,徳島,42,89,A1,追,85.66,21.7,30.4,0,失
2026-02-22,大垣,03,P1,大垣競輪 レース詳細 | ウィンチケットミッドナイト競輪 3R チャレンジ選抜 | 2026年02月22日【楽天Kドリームス】,400,1625,21:20,22840,76,← 1イン待 | 2追上 | 3自在 7追込 | 4追上 | 5追上 | 6追上,https://keirin.kdreams.jp/ogaki/racedetail/4420260220030003/,44,選抜,P1,7,1,武田 哲二,京都,55,65,A3,追,77.07,3.5,28.5,0,7,1,相澤 恵一,宮城,39,95,A3,追,72.33,18.5,44.4,0,3,1,中井 修,滋賀,56,75,A3,両,71.96,6.8,17.2,1,1,1,薮田 貴幸,茨城,39,94,A3,追,69.96,7.6,11.5,0,4,1,茂木 和臣,埼玉,56,63,A3,追,68.81,9.0,22.7,0,6,1,陶器 一馬,大阪,47,86,A3,追,68.61,0.0,11.5,0,2,1,廣川 貞治,東京,58,61,A3,追,67.86,3.3,6.6,0,5
2026-02-22,防府,07,P2-S,防府競輪 レース詳細 | 山頭火賞争奪戦／ｙａｂ杯 7R Ｓ級一般 | 2026年02月22日【楽天Kドリームス】,333,1662,13:42,60090,154,← 2先行 4追込 | 1自在 | 5押え先 3追込 6追込 | 7自在,https://keirin.kdreams.jp/hofu/racedetail/6320260221020007/,63,一般,P2,7,1,房州 輝也,福島,39,91,S2,両,96.96,3.1,15.6,2,2,1,薦田 将伍,愛媛,28,113,S2,逃,94.64,16.1,32.2,8,4,1,関 貴之,茨城,42,93,S2,追,97.16,10.0,16.6,0,3,1,藤岡 隆治,徳島,49,98,S2,追,95.17,0.0,5.5,0,1,1,河合 佑弥,東京,31,113,S2,逃,100.88,19.2,38.4,11,6,1,江連 和洋,栃木,53,76,S2,追,91.83,13.8,33.3,0,5,1,本郷 雄三,熊本,37,99,S2,両,96.69,6.0,18.1,0,7
2026-02-22,松戸,06,P2-A12,松戸競輪 レース詳細 | ロトプレイス杯 6R Ａ級予選 | 2026年02月22日【楽天Kドリームス】,333,1662,10:34,2830,12,← 1先行 5追込 7追込 | 4カマシ 2追込 | 3押え先 6追込,https://keirin.kdreams.jp/matsudo/racedetail/3120260222010006/,31,予選,P2,7,1,石田 典大,東京,28,123,A2,逃,87.70,33.3,48.1,18,1,1,工藤 政志,青森,46,84,A1,追,83.90,9.5,23.8,0,3,1,松本 一志,宮崎,29,117,A2,逃,79.77,7.4,18.5,11,6,1,引地 正人,秋田,45,87,A2,逃,85.95,33.3,47.6,5,5,1,植草 亮介,千葉,41,90,A1,追,86.68,8.5,37.1,1,2,1,荒木 真慈,熊本,54,69,A2,追,76.30,10.0,23.3,0,7,1,伊藤 彰規,神奈川,35,96,A2,両,81.82,10.3,17.2,0,4
2026-02-22,伊東,03,P2-A12,伊東競輪 レース詳細 | スポーツ報知杯 3R Ａ級特選 | 2026年02月22日【楽天Kドリームス】,333,1662,16:42,3260,10,← 1先行 7追込 | 3自在 | 4押え先 2追込 5追込 | 6自在,https://keirin.kdreams.jp/ito/racedetail/3720260220030003/,37,特選,P2,7,1,木村 浩宣,香川,39,97,A1,逃,89.33,36.3,45.4,9,4,1,鹿内 翔,青森,40,95,A1,追,90.00,8.6,21.7,0,2,1,水森 湧太,東京,26,117,A1,両,87.52,13.6,36.3,1,5,1,中武 三四郎,大阪,33,113,A1,逃,85.12,29.0,35.4,10,1,1,塚本 和宏,栃木,43,90,A1,追,84.16,0.0,0.0,0,3,1,井寺 亮太,長崎,33,113,A2,両,79.77,0.0,7.4,2,7,1,岩本 純,岡山,44,94,A1,両,83.23,5.8,17.6,0,6
2026-02-22,松戸,03,P2-A12,松戸競輪 レース詳細 | ロトプレイス杯 3R Ａ級予選 | 2026年02月22日【楽天Kドリームス】,333,1662,09:31,530,1,← 4先行 2追込 | 5自在 1追込 | 3押え先 7追込 6追込,https://keirin.kdreams.jp/matsudo/racedetail/3120260222010003/,31,予選,P2,7,1,木村 勉,徳島,49,79,A2,追,80.92,7.1,7.1,0,6,1,梶原 恵介,大分,43,92,A1,追,89.51,9.6,38.7,0,2,1,市村 昌樹,兵庫,34,103,A1,両,86.33,12.5,37.5,2,3,1,利根 正明,大分,36,97,A1,逃,87.16,36.6,50.0,8,1,1,藤原 亮太,岡山,37,97,A2,両,82.54,16.6,20.8,1,7,1,板橋 慎治,岐阜,44,95,A2,追,78.75,25.0,41.6,0,5,1,中井 護,滋賀,51,74,A2,追,84.37,7.4,18.5,0,4
2026-02-22,西武園,05,P1,西武園競輪 レース詳細 | ＴＩＰＳＴＡＲリニューアル杯 5R Ａ級特選 | 2026年02月22日【楽天Kドリームス】,500,2025,22:10,4880,10,← 1先行 4追込 5追込 | 7自在 2追込 | 6自在 3追込,https://keirin.kdreams.jp/seibuen/racedetail/2620260220030005/,26,特選,P1,7,1,長谷川 飛向,東京,29,121,A1,逃,89.44,15.7,21.0,11,2,1,成田 健児,神奈川,51,75,A1,追,88.50,16.6,41.6,0,5,1,福田 真平,愛知,38,113,A1,追,87.45,16.6,29.1,0,4,1,宮下 貴之,埼玉,51,81,A1,追,84.54,8.0,28.0,0,3,1,須藤 直道,群馬,54,68,A1,追,84.33,14.8,18.5,0,1,1,堀 僚介,大阪,31,109,A1,逃,81.75,12.5,20.8,6,6,1,川田 忍,神奈川,47,87,A2,両,79.81,3.7,18.5,4,7
2026-02-22,大垣,06,P1,大垣競輪 レース詳細 | ウィンチケットミッドナイト競輪 6R Ａ級特選 | 2026年02月22日【楽天Kドリームス】,400,1625,22:20,3160,8,← 3先行 1追込 7追込 | 4押え先 2追込 5追込 | 6追上,https://keirin.kdreams.jp/ogaki/racedetail/4420260220030006/,44,特選,P1,7,1,吉田 健市,愛知,48,87,A1,追,94.10,6.8,13.7,0,4,1,松澤 敬輔,北海道,38,97,A2,両,90.66,17.8,46.4,0,1,1,大谷 靖茂,愛知,43,93,A2,逃,88.78,31.2,56.2,14,3,1,上杉 有弘,福井,24,127,A2,逃,88.61,71.4,80.9,17,2,1,田中 孝彦,静岡,39,91,A1,追,86.70,16.0,28.0,0,5,1,齋藤 輝彦,神奈川,43,93,A2,追,77.94,5.2,26.3,0,7,1,鰐渕 正利,愛知,56,65,A2,追,76.45,8.3,20.8,0,6
2026-02-22,防府,09,P2-S,防府競輪 レース詳細 | 山頭火賞争奪戦／ｙａｂ杯 9R Ｓ級選抜 | 2026年02月22日【楽天Kドリームス】,333,1662,14:33,600,1,← 2先行 7追込 1追込 | 4追上 | 5押え先 6追込 3追込,https://keirin.kdreams.jp/hofu/racedetail/6320260221020009/,63,選抜,P2,7,1,高木 和仁,福岡,51,76,S2,追,98.87,8.3,16.6,0,3,1,小畑 勝広,茨城,26,115,S2,逃,102.11,22.2,29.6,11,1,1,増原 正人,広島,42,98,S2,両,98.84,0.0,23.0,0,5,1,田中 陽平,熊本,35,97,S2,追,98.53,7.1,17.8,0,4,1,山本 直,岡山,33,101,S2,両,102.23,15.3,34.6,1,7,1,棚橋 勉,岡山,45,96,S2,追,98.00,5.5,16.6,0,6,1,小林 潤二,群馬,53,75,S2,追,99.23,3.3,16.6,0,2
2026-02-22,防府,12,P2-S,防府競輪 レース詳細 | 山頭火賞争奪戦／ｙａｂ杯 12R Ｓ級準決勝 | 2026年02月22日【楽天Kドリームス】,333,1662,16:10,20910,63,← 1先行 5追込 | 2押え先 4追込 | 3押え先 6追込 | 7追上,https://keirin.kdreams.jp/hofu/racedetail/6320260221020012/,63,決勝,P2,7,1,太田 竜馬,徳島,29,109,S1,逃,102.33,4.7,28.5,6,2,1,高橋 舜,宮城,24,125,S2,逃,101.00,5.0,35.0,12,6,1,徳田 匠,京都,28,119,S2,逃,97.20,20.6,20.6,14,4,1,五日市 誠,青森,41,89,S1,追,103.44,26.6,40.0,0,5,1,山下 一輝,山口,36,96,S2,追,100.24,13.7,20.6,3,3,1,池野 健太,兵庫,34,109,S1,逃,94.63,8.3,16.6,5,1,1,牧 剛央,大分,52,80,S2,追,99.15,0.0,25.0,1,6
2026-02-22,高知,06,P3,高知競輪 レース詳細 | 第２回土佐酒肴四十五圓カップ 6R ガールズ予選１ | 2026年02月22日【楽天Kドリームス】,500,1525,18:06,2760,12,← 3イン待 | 5自在 | 2追上 | 1自在 | 4押え先 | 6カマシ | 7追上,https://keirin.kdreams.jp/kochi/racedetail/7420260222010006/,74,予選,P3,7,1,豊田 美香,徳島,30,126,L1,両,52.37,11.1,44.4,2,4,1,高橋 朋恵,東京,31,108,L1,追,50.13,3.3,26.6,1,2,1,藤巻 絵里佳,福島,30,110,L1,追,46.26,0.0,0.0,0,7,1,渡口 まりあ,山口,31,114,L1,両,50.66,0.0,26.6,7,5,1,平子 結菜,三重,21,126,L1,両,51.07,14.2,35.7,4,3,1,小林 優香,福岡,32,106,L1,逃,55.19,53.5,64.2,6,1,1,田中 千尋,愛知,27,114,L1,両,47.33,0.0,3.7,0,6
2026-02-22,高知,09,P2-A12,高知競輪 レース詳細 | 第２回土佐酒肴四十五圓カップ 9R Ａ級特予選 | 2026年02月22日【楽天Kドリームス】,500,2025,19:22,5800,14,← 4先行 1追込 7追込 | 2自在 5追込 | 3押え先 6追込,https://keirin.kdreams.jp/kochi/racedetail/7420260222010009/,74,予選,P2,7,1,藤原 悠斗,岡山,40,91,A2,追,88.00,19.0,42.8,0,3,1,飯塚 隼人,佐賀,37,95,A2,両,81.56,10.0,10.0,4,4,1,高橋 優斗,大分,28,121,A1,逃,84.73,0.0,21.7,7,1,1,藤井 優希,山口,27,125,A2,逃,89.16,41.6,58.3,8,2,1,三槻 智清,佐賀,48,80,A2,追,80.00,0.0,14.2,0,7,1,屋良 朝春,沖縄,41,94,A2,両,80.00,0.0,8.3,0,6,1,川上 修平,高知,47,99,A2,追,80.82,0.0,3.5,0,5
2026-02-22,防府,11,P2-S,防府競輪 レース詳細 | 山頭火賞争奪戦／ｙａｂ杯 11R Ｓ級準決勝 | 2026年02月22日【楽天Kドリームス】,333,1662,15:35,22930,73,← 1先行 4追込 7追込 | 2押え先 6追込 | 5押え先 3追込,https://keirin.kdreams.jp/hofu/racedetail/6320260221020011/,63,決勝,P2,7,1,塩島 嵩一朗,神奈川,26,125,S2,逃,103.10,30.0,50.0,10,6,1,上田 尭弥,熊本,28,113,S1,逃,99.16,13.3,26.6,12,7,1,大川 龍二,広島,41,91,S1,両,105.30,21.7,34.7,0,3,1,須永 優太,福島,37,94,S1,追,105.47,13.6,27.2,0,2,1,小川 三士郎,徳島,25,125,S2,逃,101.80,15.3,34.6,8,1,1,佐藤 幸治,長崎,40,92,S2,両,99.75,37.5,62.5,7,4,1,杉本 正隆,茨城,39,96,S2,追,105.37,12.1,39.3,0,5
2026-02-22,松戸,05,P2-A12,松戸競輪 レース詳細 | ロトプレイス杯 5R Ａ級予選 | 2026年02月22日【楽天Kドリームス】,333,1662,10:13,3040,11,← 5先行 2追込 | 1押え先 7追込 | 4押え先 3追込 6追込,https://keirin.kdreams.jp/matsudo/racedetail/3120260222010005/,31,予選,P2,7,1,池田 伍功羽,熊本,23,121,A2,逃,83.71,19.0,23.8,6,6,1,坂元 洋行,三重,46,88,A2,追,84.08,4.1,16.6,0,4,1,西村 行貴,東京,42,92,A1,追,90.96,14.8,29.6,0,1,1,宮下 一歩,長野,33,115,A1,逃,86.90,20.0,33.3,20,3,1,松岡 晋乃介,岐阜,29,109,A2,逃,81.20,6.8,20.6,10,5,1,太田 真一,埼玉,50,75,A2,追,79.90,4.5,13.6,1,7,1,川又 裕樹,鹿児島,39,97,A1,追,86.81,18.5,33.3,0,2
